year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,-11.46,7.677,-4.192,101.2,-25.59,102.4,NAIN,1735,0,0
2018,5,4,18,0,0,1,1,-11.4,7.458,-4.185,101,-25.6,102.2,NAIN,1740,0,0
2018,5,4,18,0,0,1,1,-11.3,7.433,-4.092,100.9,-25.51,102.1,NAIN,1744,0,0
2018,5,4,18,0,0,1,1,-11.19,7.407,-3.995,100.9,-25.41,102.1,NAIN,1748,0,0
2018,5,4,18,0,0,1,1,-11.08,7.381,-3.893,100.8,-25.32,102,NAIN,1753,0,0
2018,5,4,18,0,0,1,1,-10.99,7.16,-3.869,100.6,-25.31,101.7,NAIN,1757,0,0
2018,5,4,18,0,0,1,1,-10.87,7.132,-3.76,100.5,-25.21,101.7,NAIN,1761,0,0
2018,5,4,18,0,0,1,1,-10.75,7.103,-3.647,100.5,-25.1,101.6,NAIN,1765,0,0
2018,5,4,18,0,0,1,1,-10.62,7.072,-3.532,100.4,-24.99,101.5,NAIN,1770,0,0
2018,5,4,18,0,0,1,1,-10.52,6.846,-3.496,100.2,-24.97,101.2,NAIN,1774,0,0
2018,5,4,18,0,0,1,1,-10.39,6.812,-3.376,100.1,-24.86,101.1,NAIN,1778,0,0
2018,5,4,18,0,0,1,1,-10.25,6.776,-3.253,100,-24.74,101.1,NAIN,1783,0,0
2018,5,4,18,0,0,1,1,-10.15,6.545,-3.212,99.8,-24.72,100.8,NAIN,1787,0,0
2018,5,4,18,0,0,1,1,-10.01,6.505,-3.088,99.72,-24.6,100.7,NAIN,1791,0,0
2018,5,4,18,0,0,1,1,-9.864,6.463,-2.962,99.65,-24.48,100.6,NAIN,1795,0,0
2018,5,4,18,0,0,1,1,-9.756,6.225,-2.92,99.39,-24.45,100.3,NAIN,1800,0,0
2018,5,4,18,0,0,1,1,-9.612,6.178,-2.794,99.31,-24.33,100.2,NAIN,1804,0,0
2018,5,4,18,0,0,1,1,-9.468,6.129,-2.668,99.22,-24.21,100.1,NAIN,1808,0,0
2018,5,4,18,0,0,1,1,-9.36,5.884,-2.627,98.96,-24.19,99.82,NAIN,1813,0,0
2018,5,4,18,0,0,1,1,-9.216,5.83,-2.503,98.87,-24.07,99.72,NAIN,1817,0,0
2018,5,4,18,0,0,1,1,-9.073,5.774,-2.38,98.78,-23.95,99.61,NAIN,1821,0,0
2018,5,4,18,0,0,1,1,-8.967,5.522,-2.344,98.51,-23.93,99.31,NAIN,1825,0,0
2018,5,4,18,0,0,1,1,-8.826,5.461,-2.224,98.42,-23.82,99.2,NAIN,1830,0,0
2018,5,4,18,0,0,1,1,-8.687,5.397,-2.107,98.32,-23.71,99.09,NAIN,1834,0,0
2018,5,4,18,0,0,1,1,-8.586,5.138,-2.078,98.04,-23.69,98.79,NAIN,1838,0,0
2018,5,4,18,0,0,1,1,-8.451,5.07,-1.966,97.94,-23.59,98.67,NAIN,1843,0,0
